id	Y	cap-shape	cap-surface	cap-color	bruises	odor	gill-attachment	gill-spacing	gill-size	gill-color	stalk-shape	stalk-root	stalk-surface-above-ring	stalk-surface-below-ring	stalk-color-above-ring	stalk-color-below-ring	veil-type	veil-color	ring-number	ring-type	spore-print-color	population	habitat
2403	e	f	f	g	t	n	f	c	b	w	t	b	s	s	g	g	p	w	o	p	n	y	d
2405	e	x	s	w	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	s	m
2408	e	x	y	n	t	n	f	c	b	u	t	b	s	s	g	w	p	w	o	p	k	v	d
2409	e	f	y	g	t	n	f	c	b	u	t	b	s	s	p	g	p	w	o	p	n	v	d
2410	e	f	y	y	t	a	f	c	b	n	e	r	s	y	w	w	p	w	o	p	k	s	g
2413	e	b	f	g	f	n	f	w	b	p	e	?	k	s	w	w	p	w	t	p	w	s	g
2414	p	f	f	g	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	y	p
2415	p	f	y	e	f	y	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	p
2416	e	x	s	w	f	n	f	w	b	p	e	?	s	s	w	w	p	w	t	p	w	n	g
2418	e	x	s	w	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	n	s	g
2421	p	x	y	e	f	m	f	c	b	y	e	c	k	y	c	c	p	w	n	n	w	c	d
2422	e	x	y	n	t	n	f	c	b	p	t	b	s	s	p	g	p	w	o	p	k	v	d
2424	e	f	y	g	t	n	f	c	b	w	t	b	s	s	g	p	p	w	o	p	n	y	d
2427	p	f	y	n	f	s	f	c	n	b	t	?	k	k	p	w	p	w	o	e	w	v	l
2428	p	f	s	e	f	s	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	p
2430	p	x	s	n	f	y	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	p
2431	e	k	f	w	f	n	f	w	b	p	e	?	k	k	w	w	p	w	t	p	w	s	g
2432	e	f	y	n	t	n	f	c	b	p	t	b	s	s	p	w	p	w	o	p	n	y	d
2435	e	x	f	g	t	n	f	c	b	u	t	b	s	s	w	g	p	w	o	p	n	y	d
2437	e	x	s	y	t	a	f	c	b	n	e	c	s	s	w	w	p	w	o	p	k	n	m
2438	p	x	s	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	n	v	u
2439	p	x	s	n	f	y	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	p
2441	e	x	f	g	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	n	y	d
2442	e	x	y	e	t	n	f	c	b	u	t	b	s	s	p	w	p	w	o	p	k	v	d
2444	p	f	y	n	f	s	f	c	n	b	t	?	k	s	w	w	p	w	o	e	w	v	l
2445	p	x	f	g	f	f	f	c	b	p	e	b	k	k	n	p	p	w	o	l	h	y	d
2446	p	x	f	p	f	c	f	c	n	g	e	b	s	s	w	w	p	w	o	p	n	s	d
2449	e	x	f	n	f	n	f	c	n	g	e	e	s	s	w	w	p	w	o	p	n	v	u
2451	e	f	f	e	t	n	f	c	b	n	t	b	s	s	g	w	p	w	o	p	n	y	d
2452	e	f	y	e	t	n	f	c	b	u	t	b	s	s	p	g	p	w	o	p	k	y	d
2454	e	k	s	n	t	n	f	c	b	e	e	?	s	s	e	w	p	w	t	e	w	c	w
2458	p	f	s	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	n	s	u
2461	p	k	y	e	f	s	f	c	n	b	t	?	s	k	p	w	p	w	o	e	w	v	l
2463	p	f	y	e	f	f	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	d
2466	p	f	y	e	f	s	f	c	n	b	t	?	k	s	w	w	p	w	o	e	w	v	l
2467	e	f	y	n	t	l	f	c	b	n	e	r	s	y	w	w	p	w	o	p	k	s	g
2469	e	f	y	g	t	n	f	c	b	n	t	b	s	s	w	p	p	w	o	p	n	y	d
2471	p	f	s	w	t	f	f	c	b	p	t	b	f	s	w	w	p	w	o	p	h	s	g
2473	p	x	y	g	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	y	g
2474	p	x	s	n	f	s	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	p
2477	p	x	f	g	f	c	f	c	n	p	e	b	s	s	w	w	p	w	o	p	k	v	d
2479	p	x	y	g	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	v	g
2482	e	x	y	y	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	n	n	m
2485	p	f	s	w	t	f	f	c	b	h	t	b	f	f	w	w	p	w	o	p	h	s	g
2486	p	f	y	y	f	f	f	c	b	p	e	b	k	k	b	n	p	w	o	l	h	y	g
2487	p	k	y	n	f	s	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	d
2489	e	x	y	g	t	n	f	c	b	u	t	b	s	s	w	g	p	w	o	p	n	y	d
2492	e	b	s	y	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	k	n	m
2494	p	f	s	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	s	g
2495	p	x	y	e	f	f	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	d
2496	p	x	s	e	f	y	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	l
2497	p	k	y	n	f	y	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	l
2499	e	x	f	g	t	n	f	c	b	u	t	b	s	s	g	g	p	w	o	p	n	y	d
2502	p	x	s	n	f	y	f	c	n	b	t	?	s	s	p	w	p	w	o	e	w	v	l
2503	e	x	f	e	t	n	f	c	b	p	t	b	s	s	g	p	p	w	o	p	n	y	d
2504	p	f	s	e	f	y	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	p
2506	e	x	s	w	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	s	g
2507	e	x	y	g	t	n	f	c	b	n	t	b	s	s	w	g	p	w	o	p	k	y	d
2508	e	f	y	e	t	n	f	c	b	p	t	b	s	s	w	w	p	w	o	p	n	v	d
2510	e	b	y	y	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	n	s	m
2511	p	f	f	g	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	d
2512	e	x	f	g	t	n	f	c	b	w	t	b	s	s	p	w	p	w	o	p	k	v	d
2514	e	f	f	e	t	n	f	c	b	n	t	b	s	s	w	w	p	w	o	p	k	y	d
2515	e	f	f	g	t	n	f	c	b	p	t	b	s	s	w	w	p	w	o	p	n	v	d
2517	e	x	f	e	t	n	f	c	b	u	t	b	s	s	w	p	p	w	o	p	k	y	d
2520	p	x	y	y	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	d
2522	p	f	y	e	f	f	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	l
2523	e	f	f	w	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	k	a	g
2524	e	x	s	y	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	g
2532	e	x	s	n	f	n	a	c	b	y	e	?	s	s	o	o	p	o	o	p	y	c	l
2536	p	x	f	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	v	d
2538	p	x	y	e	f	y	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	p
2540	p	x	f	g	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	y	g
2541	e	f	y	g	t	n	f	c	b	n	t	b	s	s	w	w	p	w	o	p	n	y	d
2544	p	x	f	y	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	y	g
2546	e	f	f	n	f	n	f	c	n	k	e	e	s	s	w	w	p	w	o	p	k	y	u
2547	e	f	s	g	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	a	g
2548	e	f	f	n	f	n	f	w	n	w	e	b	f	s	w	n	p	w	o	e	w	v	l
2555	p	f	s	w	t	f	f	c	b	h	t	b	s	s	w	w	p	w	o	p	h	s	u
2556	e	f	y	y	t	a	f	c	b	p	e	r	s	y	w	w	p	w	o	p	n	s	p
2557	e	f	s	p	t	n	f	c	b	w	e	?	s	s	e	w	p	w	t	e	w	c	w
2558	e	f	y	n	t	l	f	c	b	p	e	r	s	y	w	w	p	w	o	p	n	y	p
2561	e	x	y	y	t	a	f	c	b	n	e	c	s	s	w	w	p	w	o	p	k	s	g
2562	e	f	y	n	t	l	f	c	b	p	e	r	s	y	w	w	p	w	o	p	k	y	p
2567	p	x	f	y	f	f	f	c	b	p	e	b	k	k	p	n	p	w	o	l	h	y	d
2573	p	f	f	g	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	y	d
2575	e	f	s	n	f	n	a	c	b	o	e	?	s	s	o	o	p	n	o	p	o	c	l
2576	e	x	s	w	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	s	g
2581	e	x	s	g	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	s	g
2582	p	k	s	n	f	f	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	d
2583	p	b	y	b	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	r	v	m
2589	p	f	s	n	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	n	v	u
2593	p	f	f	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	v	p
2594	p	f	s	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	s	u
2595	p	f	f	y	f	f	f	c	b	h	e	b	k	k	p	b	p	w	o	l	h	v	g
2596	e	b	s	n	f	n	a	c	b	o	e	?	s	s	o	o	p	n	o	p	n	c	l
2597	p	x	f	y	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	v	p
2598	p	f	y	e	f	f	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	l
2599	p	k	y	n	f	f	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	d
2603	e	x	s	y	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	n	g
2605	p	x	y	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	s	g
2607	e	b	f	g	f	n	f	w	b	p	e	?	s	s	w	w	p	w	t	p	w	s	g
2609	e	x	s	w	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	k	s	g
2610	e	x	s	w	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	k	s	g
2614	p	x	y	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	y	d
2622	p	f	y	g	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	y	d
2624	p	x	s	n	f	s	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	p
2627	e	f	y	e	t	n	f	c	b	n	t	b	s	s	p	w	p	w	o	p	n	y	d
2628	e	k	s	p	t	n	f	c	b	w	e	?	s	s	e	w	p	w	t	e	w	c	w
2633	p	f	s	n	f	s	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	d
2634	e	k	s	g	f	n	f	w	b	p	e	?	k	k	w	w	p	w	t	p	w	n	g
2637	e	x	f	w	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	k	a	g
2638	p	x	y	n	f	f	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	l
2642	e	f	f	e	t	n	f	c	b	n	t	b	s	s	p	w	p	w	o	p	k	y	d
2646	e	x	y	n	t	n	f	c	b	p	t	b	s	s	g	p	p	w	o	p	k	v	d
2649	e	f	y	g	t	n	f	c	b	n	t	b	s	s	p	g	p	w	o	p	k	y	d
2651	e	f	s	g	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	s	g
2654	p	x	s	e	f	s	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	p
2656	p	x	y	e	f	y	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	l
2659	e	f	f	e	t	n	f	c	b	n	t	b	s	s	w	w	p	w	o	p	k	v	d
2660	p	f	s	n	f	y	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	p
2662	e	x	f	w	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	a	g
2665	p	x	y	g	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	v	g
2666	e	x	y	g	t	n	f	c	b	u	t	b	s	s	p	p	p	w	o	p	n	v	d
2668	p	x	s	w	t	f	f	c	b	h	t	b	f	f	w	w	p	w	o	p	h	s	u
2671	e	x	y	y	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	s	m
2673	e	k	y	e	t	n	f	c	b	w	e	?	s	s	e	e	p	w	t	e	w	c	w
2674	e	f	f	n	t	n	f	c	b	w	t	b	s	s	p	w	p	w	o	p	k	y	d
2675	p	f	s	g	t	f	f	c	b	p	t	b	f	s	w	w	p	w	o	p	h	v	u
2677	p	f	y	n	f	f	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	p
2679	e	b	y	w	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	s	m
2680	e	x	f	n	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	n	v	d
2681	e	x	y	e	t	n	f	c	b	u	t	b	s	s	w	w	p	w	o	p	k	v	d
2683	e	f	s	n	f	n	a	c	b	n	e	?	s	s	o	o	p	o	o	p	y	v	l
2684	p	f	s	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	s	g
2685	e	x	s	w	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	s	g
2687	e	x	y	n	t	n	f	c	b	u	t	b	s	s	p	w	p	w	o	p	k	y	d
2688	e	f	y	e	t	n	f	c	b	w	t	b	s	s	p	p	p	w	o	p	n	v	d
2691	e	b	s	w	f	n	f	w	b	w	e	?	k	s	w	w	p	w	t	p	w	n	g
2692	e	f	y	b	t	n	f	c	b	w	e	?	s	s	e	e	p	w	t	e	w	c	w
2695	p	x	y	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	y	p
2697	e	f	f	n	t	n	f	c	b	w	t	b	s	s	g	g	p	w	o	p	k	y	d
2698	e	f	y	g	t	n	f	c	b	n	t	b	s	s	w	p	p	w	o	p	n	v	d
2699	p	x	y	w	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	s	g
2704	p	x	s	w	t	f	f	c	b	w	t	b	f	s	w	w	p	w	o	p	h	s	g
2710	e	x	y	g	t	n	f	c	b	u	t	b	s	s	g	w	p	w	o	p	n	y	d
2711	e	x	s	n	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	s	g
2712	e	b	s	w	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	n	m
2715	e	x	f	g	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	s	g
2721	e	x	f	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	s	g
2722	e	x	y	w	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	n	m
2723	e	x	f	n	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	k	a	g
2725	e	x	s	w	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	a	g
2727	e	b	y	w	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	s	m
2732	p	b	y	y	f	n	f	w	n	y	e	c	y	y	y	y	p	y	o	e	w	c	l
2733	e	f	y	n	t	l	f	c	b	w	e	r	s	y	w	w	p	w	o	p	n	s	p
2736	p	x	y	y	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	y	p
2737	e	b	s	w	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	s	g
2739	e	f	f	n	t	n	f	c	b	w	t	b	s	s	w	p	p	w	o	p	k	v	d
2741	p	x	s	n	f	s	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	d
2742	e	x	s	y	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	s	g
2743	p	c	g	w	t	n	f	w	n	w	e	b	s	s	w	w	p	w	o	p	w	c	l
2744	p	x	y	n	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	v	u
2745	p	f	y	g	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	y	p
2746	e	f	y	n	t	n	f	c	b	p	t	b	s	s	p	g	p	w	o	p	k	v	d
2748	e	f	y	b	t	n	f	c	b	e	e	?	s	s	e	w	p	w	t	e	w	c	w
2750	p	f	s	n	f	f	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	l
2751	e	f	f	g	t	n	f	c	b	w	t	b	s	s	p	w	p	w	o	p	k	v	d
2757	p	x	s	e	f	y	f	c	n	b	t	?	s	s	p	w	p	w	o	e	w	v	l
2763	e	f	y	e	t	n	f	c	b	p	t	b	s	s	p	w	p	w	o	p	n	y	d
2765	e	x	f	g	t	n	f	c	b	n	t	b	s	s	g	p	p	w	o	p	n	v	d
2766	p	f	s	w	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	s	u
2767	e	b	f	w	f	n	f	w	b	p	e	?	k	k	w	w	p	w	t	p	w	n	g
2770	e	x	y	c	f	n	f	w	n	w	e	b	s	s	w	n	p	w	o	e	w	v	l
2771	p	f	y	n	f	s	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	l
2775	p	k	y	e	f	f	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	l
2778	e	x	s	w	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	n	m
2779	e	x	s	w	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	a	g
2780	p	x	y	n	f	y	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	p
2781	e	f	y	r	f	n	f	c	n	u	e	?	s	f	w	w	p	w	o	f	h	v	d
2783	p	x	f	y	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	y	d
2785	e	f	s	n	f	n	f	w	b	k	t	e	s	s	w	w	p	w	o	e	k	a	g
2786	e	x	y	g	t	n	f	c	b	w	t	b	s	s	w	w	p	w	o	p	n	y	d
2787	p	x	y	y	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	y	d
2788	p	x	f	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	y	g
2789	e	f	f	w	t	a	f	w	n	n	t	b	s	s	w	w	p	w	o	p	u	v	d
2791	p	k	y	e	f	f	f	c	n	b	t	?	s	s	p	p	p	w	o	e	w	v	d
2792	p	x	s	n	f	f	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	p
2794	p	x	s	n	f	f	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	l
2798	p	x	s	g	t	f	f	c	b	h	t	b	s	s	w	w	p	w	o	p	h	v	u
2800	p	f	y	g	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	y	d
2801	e	x	y	e	t	n	f	c	b	w	t	b	s	s	g	w	p	w	o	p	k	v	d
2802	e	f	f	g	f	n	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	y	u
2803	e	k	y	c	f	n	f	w	n	w	e	b	f	s	w	n	p	w	o	e	w	v	l
2807	e	f	f	g	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	s	g
2808	e	x	y	g	t	n	f	c	b	n	t	b	s	s	w	g	p	w	o	p	n	y	d
2809	e	k	f	w	f	n	f	w	b	p	e	?	s	s	w	w	p	w	t	p	w	n	g
2810	p	x	f	g	f	c	f	c	n	n	e	b	s	s	w	w	p	w	o	p	n	s	d
2811	p	k	s	n	f	y	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	p
2813	p	x	y	n	f	s	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	d
2814	e	x	y	n	t	a	f	c	b	p	e	r	s	y	w	w	p	w	o	p	n	y	p
2816	p	x	s	g	t	f	f	c	b	h	t	b	f	s	w	w	p	w	o	p	h	s	u
2820	p	f	y	g	f	f	f	c	b	h	e	b	k	k	p	b	p	w	o	l	h	v	g
2821	e	x	f	e	t	n	f	c	b	n	t	b	s	s	w	w	p	w	o	p	n	v	d
2822	p	f	f	g	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	v	p
2825	e	x	s	n	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	s	g
2827	e	x	f	w	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	s	g
2833	e	x	y	w	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	n	g
2834	e	x	y	p	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w
2835	e	f	s	g	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	a	g
2837	p	x	y	g	f	f	f	c	b	p	e	b	k	k	p	b	p	w	o	l	h	v	p
2840	p	k	y	n	f	y	f	c	n	b	t	?	s	k	p	w	p	w	o	e	w	v	p
2842	e	b	y	y	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	s	g
2844	p	f	y	y	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	v	d
2845	e	x	f	g	f	n	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	y	u
2850	e	x	y	y	t	l	f	c	b	w	e	r	s	y	w	w	p	w	o	p	k	y	p
2852	e	x	f	n	f	n	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	v	u
2855	e	x	f	g	t	n	f	c	b	u	t	b	s	s	g	p	p	w	o	p	n	v	d
2856	e	k	s	g	f	n	f	w	b	g	e	?	s	s	w	w	p	w	t	p	w	n	g
2857	p	f	y	e	f	y	f	c	n	b	t	?	s	s	p	p	p	w	o	e	w	v	l
2860	e	x	y	n	t	n	f	c	b	u	t	b	s	s	p	p	p	w	o	p	k	y	d
2862	p	f	s	e	f	y	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	d
2863	e	x	f	g	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	a	g
2864	p	f	f	g	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	v	p
2867	e	f	f	w	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	s	g
2870	p	k	s	e	f	s	f	c	n	b	t	?	s	s	p	w	p	w	o	e	w	v	d
2871	e	x	y	n	t	l	f	c	b	n	e	r	s	y	w	w	p	w	o	p	k	s	g
2874	e	f	f	e	t	n	f	c	b	w	t	b	s	s	w	w	p	w	o	p	k	y	d
2878	p	x	f	g	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	y	d
2879	e	x	s	y	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	k	s	m
2880	e	x	s	n	f	n	f	c	b	w	e	b	y	y	n	n	p	w	t	p	w	y	d
2881	e	x	f	g	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	k	a	g
2882	e	f	y	n	t	l	f	c	b	w	e	r	s	y	w	w	p	w	o	p	k	y	p
2885	e	b	s	n	f	n	a	c	b	n	e	?	s	s	o	o	p	o	o	p	n	v	l
2886	p	f	f	g	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	v	p
2893	e	x	y	n	t	a	f	c	b	w	e	r	s	y	w	w	p	w	o	p	n	s	g
2896	p	k	y	n	f	y	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	p
2897	p	k	s	n	f	f	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	l
2900	e	k	s	g	f	n	f	w	b	g	e	?	k	s	w	w	p	w	t	p	w	s	g
2901	e	x	f	g	f	n	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	v	u
2903	p	f	y	g	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	v	g
2904	e	x	f	g	t	n	f	c	b	w	t	b	s	s	g	p	p	w	o	p	k	y	d
2906	p	x	y	n	f	n	f	c	n	w	e	?	k	y	w	n	p	w	o	e	w	v	d
2907	e	f	f	e	t	n	f	c	b	u	t	b	s	s	g	w	p	w	o	p	k	y	d
2908	e	x	f	e	t	n	f	c	b	w	t	b	s	s	g	w	p	w	o	p	n	y	d
2910	e	f	y	g	t	n	f	c	b	p	t	b	s	s	w	w	p	w	o	p	n	y	d
2912	e	x	y	w	t	a	f	c	b	n	e	c	s	s	w	w	p	w	o	p	n	n	g
2914	p	x	y	n	f	s	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	p
2918	e	x	f	n	t	n	f	c	b	p	t	b	s	s	p	g	p	w	o	p	n	y	d
2919	e	b	s	y	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	s	m
2922	e	f	s	w	t	a	f	w	n	p	t	b	s	s	w	w	p	w	o	p	u	v	d
2924	p	f	f	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	g
2925	e	f	s	n	f	n	f	c	b	w	e	b	y	y	n	n	p	w	t	p	w	y	p
2926	e	x	y	w	f	n	f	c	n	w	e	?	s	f	w	w	p	w	o	f	h	y	d
2927	e	f	y	g	t	n	f	c	b	w	t	b	s	s	p	g	p	w	o	p	k	v	d
2928	e	x	y	g	t	n	f	c	b	u	t	b	s	s	w	w	p	w	o	p	n	v	d
2930	e	f	s	g	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	k	s	g
2934	e	f	y	g	t	n	f	c	b	u	t	b	s	s	w	w	p	w	o	p	n	v	d
2935	e	x	y	y	t	a	f	c	b	n	e	r	s	y	w	w	p	w	o	p	n	s	g
2937	e	f	s	g	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	k	s	g
2941	p	x	y	n	f	y	f	c	n	b	t	?	s	s	p	w	p	w	o	e	w	v	l
2945	p	k	s	n	f	y	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	l
2947	e	k	s	b	t	n	f	c	b	w	e	?	s	s	w	w	p	w	t	e	w	c	w
2950	e	f	f	g	t	n	f	c	b	w	t	b	s	s	g	w	p	w	o	p	k	v	d
2952	e	f	f	n	t	n	f	c	b	w	t	b	s	s	p	p	p	w	o	p	n	v	d
2953	e	x	f	n	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	a	g
2954	p	x	s	n	f	s	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	d
2956	p	f	s	e	f	f	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	p
2957	p	f	f	g	f	f	f	c	b	h	e	b	k	k	p	b	p	w	o	l	h	y	d
2960	p	x	f	g	f	f	f	c	b	h	e	b	k	k	b	b	p	w	o	l	h	y	p
2961	p	k	y	e	f	f	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	l
2963	e	x	y	u	f	n	f	c	n	p	e	?	s	f	w	w	p	w	o	f	h	y	d
2964	e	x	f	g	t	n	f	c	b	u	t	b	s	s	p	w	p	w	o	p	n	y	d
2965	p	f	y	n	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	s	g
2968	e	f	y	g	t	n	f	c	b	n	t	b	s	s	g	w	p	w	o	p	k	y	d
2969	p	x	f	g	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	d
2970	p	k	y	e	f	f	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	l
2973	e	x	s	w	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	n	s	m
2974	e	f	s	g	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	k	a	g
2977	p	k	y	e	f	s	f	c	n	b	t	?	s	s	p	p	p	w	o	e	w	v	d
2978	p	f	f	g	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	y	g
2979	e	f	y	e	t	n	f	c	b	p	t	b	s	s	p	g	p	w	o	p	k	y	d
